File.Number,Hospital.Name.x,Profile.Page,Discharges,X..of.Discharges,LOS,X..of.LOS,Avg..LOS,Charges,X..of.Charges,Avg.Charges,Discharges_0_24_female,Discharges_0_24_male,Discharges_25_54_female,Discharges_25_54_male,Discharges_55_female,Discharges_55_male,county.x,drop,Discharges_0_24_female_fw,Discharges_25_54_female_fw,Discharges_55_female_fw,Discharges_0_24_male_fw,Discharges_25_54_male_fw,Discharges_55_male_fw,Discharges_0_24_female_cw,Discharges_25_54_female_cw,Discharges_55_female_cw,Discharges_0_24_male_cw,Discharges_25_54_male_cw,Discharges_55_male_cw,WTP,prob,match,rpt_rec_num,Provider.CCN,Hospital.Name.y,Street.Address,City,State.Code,Zip.Code,County,Medicare.CBSA.Number,Rural.Versus.Urban,CCN.Facility.Type,Provider.Type,Type.of.Control,Fiscal.Year.Begin.Date,Fiscal.Year.End.Date,FTE...Employees.on.Payroll,Number.of.Interns.and.Residents..FTE.,Total.Days.Title.V,Total.Days.Title.XVIII,Total.Days.Title.XIX,Total.Days..V...XVIII...XIX...Unknown.,Number.of.Beds,Total.Bed.Days.Available,Total.Discharges.Title.V,Total.Discharges.Title.XVIII,Total.Discharges.Title.XIX,Total.Discharges..V...XVIII...XIX...Unknown.,Total.Days.Title.V...Total.for.all.Subproviders,Total.Days.Title.XVIII...Total.for.all.Subproviders,Total.Days.Title.XIX...Total.for.all.Subproviders,Total.Days..V...XVIII...XIX...Unknown....Total.for.all.Subproviders,Number.of.Beds...Total.for.all.Subproviders,Total.Bed.Days.Available...Total.for.all.Subproviders,Total.Discharges.Title.V...Total.for.all.Subproviders,Total.Discharges.Title.XVIII...Total.for.all.Subproviders,Total.Discharges.Title.XIX...Total.for.all.Subproviders,Total.Discharges..V...XVIII...XIX...Unknown....Total.for.all.Subproviders,Hospital.Total.Days.Title.V.For.Adults...Peds,Hospital.Total.Days.Title.XVIII.For.Adults...Peds,Hospital.Total.Days.Title.XIX.For.Adults...Peds,Hospital.Total.Days..V...XVIII...XIX...Unknown..For.Adults...Peds,Hospital.Number.of.Beds.For.Adults...Peds,Hospital.Total.Bed.Days.Available.For.Adults...Peds,Hospital.Total.Discharges.Title.V.For.Adults...Peds,Hospital.Total.Discharges.Title.XVIII.For.Adults...Peds,Hospital.Total.Discharges.Title.XIX.For.Adults...Peds,Hospital.Total.Discharges..V...XVIII...XIX...Unknown..For.Adults...Peds,Cost.of.Charity.Care,Total.Bad.Debt.Expense,Cost.of.Uncompensated.Care,Total.Unreimbursed.and.Uncompensated.Care,Total.Salaries.From.Worksheet.A,Overhead.Non.Salary.Costs,Depreciation.Cost,Total.Costs,Inpatient.Total.Charges,Outpatient.Total.Charges,Combined.Outpatient...Inpatient.Total.Charges,Wage.Related.Costs..Core.,Wage.Related.Costs..RHC.FQHC.,Total.Salaries..adjusted.,Contract.Labor,Wage.Related.Costs.for.Part...A.Teaching.Physicians,Wage.Related.Costs.for.Interns.and.Residents,Cash.on.Hand.and.in.Banks,Temporary.Investments,Notes.Receivable,Accounts.Receivable,Less..Allowances.for.Uncollectible.Notes.and.Accounts.Receivable,Inventory,Prepaid.Expenses,Other.Current.Assets,Total.Current.Assets,Land,Land.Improvements,Buildings,Leasehold.Improvements,Fixed.Equipment,Major.Movable.Equipment,Minor.Equipment.Depreciable,Health.Information.Technology.Designated.Assets,Total.Fixed.Assets,Investments,Other.Assets,Total.Other.Assets,Total.Assets,Accounts.Payable,Salaries..Wages..and.Fees.Payable,Payroll.Taxes.Payable,Notes.and.Loans.Payable..Short.Term.,Deferred.Income,Other.Current.Liabilities,Total.Current.Liabilities,Mortgage.Payable,Notes.Payable,Unsecured.Loans,Other.Long.Term.Liabilities,Total.Long.Term.Liabilities,Total.Liabilities,General.Fund.Balance,Total.Fund.Balances,Total.Liabilities.and.Fund.Balances,DRG.Amounts.Other.Than.Outlier.Payments,DRG.amounts.before.October.1,DRG.amounts.after.October.1,Outlier.payments.for.discharges,Disproportionate.Share.Adjustment,Allowable.DSH.Percentage,Managed.Care.Simulated.Payments,Total.IME.Payment,Inpatient.Revenue,Outpatient.Revenue,Gross.Revenue,Less.Contractual.Allowance.and.discounts.on.patients..accounts,Net.Patient.Revenue,Less.Total.Operating.Expense,Net.Income.from.Service.to.Patients,Total.Other.Income,Total.Income,Total.Other.Expenses,Net.Income,Cost.To.Charge.Ratio,Net.Revenue.from.Medicaid,Medicaid.Charges,Net.Revenue.from.Stand.Alone.SCHIP,Stand.Alone.SCHIP.Charges,Price,Wages,Beds,county.y,teach,short,long,nonprofit,profit,rural
100244,CAPE CORAL HOSPITAL,http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10025,3478,0.54036501827888,10759,0.396702052386499,3.09344450833813,112237325,0.284354641544176,32270.6512363427,442,333,1173,435,523,572,lee,0,0.12708453133985,0.337262794709603,0.150373778033353,0.0957446808510638,0.125071880391029,0.164462334675101,0.181370537546163,0.216820702402957,0.178986995208761,0.157298063297119,0.179307502061006,0.176543209876543,0.210560509263528,0.189611384281804,1,717012,100244,CAPE CORAL HOSPITAL,636 DEL PRADO BLVD.,CAPE CORAL,FL,33990-,LEE,15980,U,STH,2,13,10/01/2017,09/30/2018,1534,,,25960,2684,66464,280,102200,,5875,473,16010,,25960,2684,66464,280,102200,,5875,473,16010,,23439,2268,54791,235,85775,,5875,473,16010,10040197,31756346,15871164,18983436,79252993,101938544,12374468,202128745,689681314,539143836,1228825150,27429029,,79252993,187450,,,,,,34234436,,4207460,,535825,38977721,8729000,1298000,93069000,,16416000,76681000,,,81277254,,341665226,341665226,461920201,1379355,,,,,12239420,13618775,,61134750,,12491633,73626383,87245158,374675043,374675043,461920201,,,46917317,522850,561835,0.0479,,,689572312,605585241,1295157553,1034529192,260628361,181191537,79436824,3104681,82541505,64732,82476773,0.164489,12608146,132067131,,,11.3009293812551,,5.63478960316925,lee,0,0,1,0,0,FALSE
100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10026,2395,0.372102995623323,12453,0.459162622768758,5.19958246346555,339435568,0.859964180953026,141726.750730689,215,199,592,479,428,482,st lucie,0,0.0897703549060543,0.247181628392484,0.178705636743215,0.0830897703549061,0.2,0.20125260960334,0.250291036088475,0.246769487286369,0.339952343129468,0.261154855643045,0.393267651888342,0.367378048780488,0.387381556470268,0.318505617173963,1,684288,100246,LAWNWOOD REGIONAL MEDICAL CENTER,1700 SOUTH 23RD STREET,FT. PIERCE,FL,34950-,ST. LUCIE,38940,U,STH,5,4,10/01/2017,09/30/2018,1207.38,,,26995,7178,91467,312,109948,,5084,1327,16421,,36350,8869,112722,380,134768,,5792,1327,18349,,22958,4385,70590,255,89143,,5084,1327,16421,24344894,41451330,28171772,44521415,86535352,187514738,9639146,247016024,2236743170,855513454,3092256624,26134328,,86814484,5124159,,,105202,,,156004344,-102664222,9140597,542827,,63636027,6725981,3343823,44930457,14321527,46256146,56360952,8392472,,70464416,,11583321,11583321,145683764,6665463,7381215,9388974,1515910,,,24951562,,2078418,-156522307,95897,-154347992,-129396430,275080194,275080194,145683764,,,47684867,1427986,2259071,0.1895,29827048,,2236743170,855513454,3092256624,2750973479,341283145,273950963,67332182,1317259,68649441,-16,68649457,0.079882,34960646,642623661,,,12.0348366042617,5.99711846108733,5.74300318780948,st. lucie,0,0,0,0,1,FALSE
100248,LARGO MEDICAL CENTER,http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10027,2132,0.33124158107262,8416,0.310311782961686,3.94746716697936,280616709,0.710945879180578,131621.345684803,47,31,518,450,569,517,pinellas,0,0.0220450281425891,0.24296435272045,0.266885553470919,0.0145403377110694,0.211069418386492,0.24249530956848,0.0155887230514096,0.056,0.108546356352537,0.0118501529051988,0.101902173913043,0.100622810432075,0.0935894106174115,0.08900040935381,1,706128,100248,LARGO MEDICAL CENTER,201 14TH STREET,LARGO,FL,33770,PINELLAS,45300,U,STH,5,4,03/01/2018,02/28/2019,1144.76,115.87,,24139,1852,64095,262,95630,,4967,297,12139,,34593,2700,93982,363,132495,,5931,433,17759,,20005,1535,53054,220,80300,,4967,297,12139,19386450,26730139,22234806,37465057,87126785,158361840,9868592,231182322,1847189328,927775361,2774964689,19099947,,87250986,4038364,,2060493,25579,,,85501835,-45813992,10574742,903884,,51832131,16756761,2200786,56537459,16671747,48644455,67990394,20310650,,90429642,,13092577,13092577,155354350,9975244,8196549,6336598,950046,,64612,25523049,,478801,-369111829,672072,-367960956,-342437907,497792257,497792257,155354350,,25989126,17741479,1000628,678918,0.0621,36114227,9228863,1847189328,927775361,2774964689,2482414383,292550306,245617148,46933158,10644321,57577479,,57577479,0.08331,12876432,263823378,,,11.9592561507246,6.13457606133759,5.5683445037611,pinellas,0.101217722492051,0,0,0,1,FALSE
100249,BAYFRONT HEALTH SEVEN RIVERS,http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10028,592,0.0919770243878945,1875,0.0691343385281797,3.16722972972973,45246711,0.114633098102239,76430.2550675676,43,0,157,72,154,147,citrus,0,0.0726351351351351,0.265202702702703,0.260135135135135,0,0.121621621621622,0.248310810810811,0.338582677165354,0.356009070294785,0.364928909952607,0,0.349514563106796,0.37984496124031,0.435780342034909,0.350766535697818,1,715841,100249,SEVEN RIVERS REGIONAL MEDICAL CENTER,6201 N. SUNCOAST BLVD,CRYSTAL RIVER,FL,34428,CITRUS,26140,R,STH,2,4,10/01/2017,09/30/2018,425.83,,,11014,906,24309,128,46720,,2607,694,5922,,11014,906,24329,128,46720,,2607,694,5922,,9115,465,19611,112,40880,,2607,694,5922,3195535,17589713,5045940,9354425,24971461,52589571,3748637,76025652,451424375,332843866,784268241,6586656,,24866589,2434396,,,3052,,,33839202,-21534668,2687407,658996,23819,15677808,980000,610000,23862184,6081083,800500,13211486,1395684,,31041663,,1342264,1342264,48061735,3559454,1909620,254916,,,1719474,-4910023,,,,80067,80067,-4829956,52891691,52891691,48061735,,,21593434,126355,172208,0.0319,11101527,,451424375,332843866,784268241,701206682,83061559,77561032,5500527,152262,5652789,,5652789,0.096938,3604070,81639974,,,11.7938321552678,5.77598531868795,4.85203026391962,citrus,0,0,1,0,1,TRUE
100252,RAULERSON HOSPITAL,http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10030,504,0.0783047640059102,1586,0.0584784324830363,3.1468253968254,31457872,0.0796989051218261,62416.4126984127,0,0,146,93,133,115,okeechobee,0,0,0.28968253968254,0.263888888888889,0,0.18452380952381,0.228174603174603,,1,1,,1,1,,,1,677589,100252,RAULERSON HOSPITAL,1796 HIGHWAY 441 NORTH,OKEECHOBEE,FL,34972-,OKEECHOBEE,99910,R,STH,1,4,05/01/2018,04/30/2019,325.02,,,7334,836,17327,100,36500,,1712,204,4383,,7334,836,17329,100,36500,,1712,204,4383,,6197,666,14828,92,33580,,1712,204,4383,5668548,8603713,6657445,7399314,22050054,29098316,2215360,57193802,296844766,303930945,600775711,6770849,,21984608,1345188,,,67651,,,22774769,-12632706,1831066,220400,,12234996,1141770,624758,11156751,526358,13089216,22712291,3266512,,15966850,,4018352,4018352,32220198,1191325,2063566,1888939,36427,,176041,5356298,,148616,-181337556,271619,-180917321,-175561023,207781221,207781221,32220198,,4541143,7021274,54540,,,7181223,,296844766,303930945,600775711,518323971,82451740,51127399,31324341,161092,31485433,-25,31485458,0.0952,10363184,106041073,,,11.8282435294152,6.15445741173684,4.60517018598809,okeechobee,0,1,0,0,1,TRUE
100253,JUPITER MEDICAL CENTER,http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10031,4791,0.744361357841896,14416,0.531541666251861,3.00897516176164,138424230,0.350699487026072,28892.5547902317,669,692,1732,380,646,672,palm beach,0,0.139636819035692,0.361511166771029,0.134836151116677,0.144437486954707,0.0793153830098101,0.140262993112085,0.097465034965035,0.109122983870968,0.0937182649064268,0.106281677161726,0.0569373688942164,0.0847414880201765,0.10265967471723,0.0974486571302342,1,677590,100253,JUPITER MEDICAL CENTER,1210 SOUTH OLD DIXIE HIGHWAY,JUPITER,FL,33458,PALM BEACH,48424,U,STH,1,2,10/01/2017,09/30/2018,1187.2,,,18913,928,46549,207,75555,,4333,212,12704,,18913,928,46549,207,75555,,4333,212,12704,,15357,644,38613,190,69350,,4333,212,12704,2577169,4277992,3457158,7439997,82323417,154506912,12722528,213882596,459016875,596372618,1055389493,14083153,,82323417,3624945,,,15024712,29538430,,73231165,-46109069,4837800,4417130,46927035,134913227,13438568,,338801989,,,,,,171965799,289393,829486,1118879,307997905,26081636,8707882,217430,,,20452159,55459107,113753560,1875873,,5295469,120924902,176384009,131613896,131613896,307997905,,,39832021,579783,,,,,459012875,596376618,1055389493,818482309,236907184,236830329,76855,7405488,7482343,5210368,2271975,0.202657,3166498,35278019,,,11.3275035399322,6.53006696699992,5.33271879326537,palm beach,0,1,0,1,0,FALSE
100254,CAPITAL REGIONAL MEDICAL CENTER,http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10032,3545,0.550774580160618,10418,0.384128820686174,2.93878702397743,213258020,0.540291813204926,60157.4104372355,384,266,1164,637,567,527,leon,0,0.108321579689704,0.328349788434415,0.159943582510578,0.0750352609308886,0.179689703808181,0.148660084626234,0.190004948045522,0.269631688672689,0.322342239909039,0.174426229508197,0.397627965043695,0.293429844097996,0.345330141661964,0.288830791061939,1,689557,100254,CAPITAL REGIONAL MEDICAL CENTER,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,FL,32308,LEON,45220,U,STH,5,4,05/01/2018,04/30/2019,820.25,,,19294,2557,66844,266,97090,,4152,507,16269,,19298,2558,66879,266,97114,,4153,507,16270,,14279,2106,59692,246,89790,,4152,507,16269,16923655,29099421,20001555,33848476,52460652,135739728,11545875,171101461,1102371535,892965486,1995337021,9968368,,52562030,8801923,,,24407,,,49163557,-18989154,5164307,824763,,36071997,12887078,6347685,39787406,6406327,53450496,44448819,15169270,,78806932,,9864814,9864814,124743743,5375664,4539169,5774115,212359,,526865,16428172,,369332,-188164578,855120,-186940126,-170511954,295255697,295255697,124743743,,11648774,20635995,125267,1352732,0.1676,23941227,,1115310051,880026970,1995337021,1739743073,255593948,188200380,67393568,1560988,68954556,-50113,69004669,0.085751,23079061,430683109,,,11.7170006056397,5.63117631340307,5.5834963087817,leon,0,0,0,0,1,FALSE
100255,TAMPA COMMUNITY HOSPITAL,http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10033,732,0.11372834772287,2982,0.109951251995217,4.07377049180328,43295968,0.10969086674997,59147.4972677596,42,0,233,233,99,96,hillsborough,0,0.0573770491803279,0.318306010928962,0.135245901639344,0,0.318306010928962,0.131147540983607,0.00578034682080925,0.0134853571015164,0.014446227929374,0,0.0302990897269181,0.0128789911456936,0.0181158696880012,0.0179113529952102,1,713740,100255,TAMPA COMMUNITY HOSPITAL,6001 WEBB ROAD,TAMPA,FL,33615,HILLSBOROUGH,45300,U,STH,2,4,11/01/2017,10/31/2018,258.73,,,4451,616,14911,182,66299,,861,121,3184,,7242,1566,21013,201,73365,,1207,307,4159,,3586,541,12400,171,62284,,861,121,3184,6518196,8753921,7738510,11411547,19829926,37915712,4170986,49885859,305955288,239225958,545181246,4508595,,19871124,789861,,,560,,,20568547,-13273467,1399235,79893,,8814474,4000000,447200,11954687,4156043,6776408,9351040,3117100,,23310116,,-22891550,-22891550,9233040,531097,1250705,1660822,69948,,,3512572,,293105,27567820,58787,27919712,31432284,-22199244,-22199244,9233040,,5633859,441645,107826,372277,0.2451,,,305953314,239227932,545181246,493885760,51295486,57731829,-6436343,1292130,-5144213,-5,-5144208,0.091503,3044170,78431495,,,11.7835989190662,5.70618801054735,5.2040066870768,hillsborough,0,0,1,0,1,FALSE
100256,REGIONAL MEDICAL CENTER BAYONET POINT,http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10034,1847,0.286962101426421,7995,0.294788819484158,4.32864103952355,264972790,0.671311818233463,143461.174878181,0,59,371,438,421,530,pasco,0,0,0.200866269626421,0.227937195452084,0.0319436924742826,0.23714131023281,0.28695181375203,0,0.130541871921182,0.222987288135593,0.0797297297297297,0.20184331797235,0.25815879201169,0.227413722744867,0.201539940378983,1,718151,100256,REGIONAL MEDICAL CENTRE BAYONET POIN,14000 FIVAY ROAD,HUDSON,FL,34667,PASCO,45300,U,STH,3,4,03/01/2018,02/28/2019,1085.98,73.12,,22453,4722,74093,290,105850,,4890,409,16433,,22453,4722,74398,290,105850,,4890,409,16433,,17377,3648,56993,230,83950,,4890,409,16433,15632265,19611825,17616795,23730830,70134643,126468329,7986952,195248215,1955730985,771745504,2727476489,16609609,,70381298,6371028,,1078966,3574,,,76098201,-36821486,11021875,623850,,51733503,7918466,6419729,44789005,11327304,42111421,54804443,12943270,,54922516,,9995823,9995823,116651842,7650957,7797191,5804122,39878,,53774,21345922,,127638,-526089581,547788,-525414155,-504068233,620720075,620720075,116651842,,25294135,20892291,297692,1166207,0.101,50515894,6302092,1955957955,771995862,2727953817,2456947339,271006478,196177786,74828692,6774018,81602710,,81602710,0.071586,14046944,312356216,,,12.0197708603508,6.16222731141167,5.66988092298052,pasco,0.0673308900716404,0,0,0,1,FALSE
100258,DELRAY MEDICAL CENTER,http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10035,3101,0.481791811869697,15546,0.573206627604844,5.01322154143825,372001857,0.942471274159489,119961.901644631,144,195,586,704,686,786,palm beach,0,0.0464366333440826,0.18897129958078,0.221218961625282,0.0628829409867785,0.227023540793292,0.253466623669784,0.020979020979021,0.0369203629032258,0.0995212534455244,0.0299493165412379,0.105483967635601,0.0991172761664565,0.0849594478598602,0.0809206386822761,1,679039,100258,DELRAY MEDICAL CENTER,5352 LINTON BLVD.,DELRAY BEACH,FL,33484,PALM BEACH,48424,U,STH,5,4,01/01/2018,12/31/2018,1145.11,29.01,,38523,3950,78272,356,129804,,8176,284,16226,,51962,5195,107168,512,186744,,9299,341,19429,,31750,2820,62897,304,110824,,8176,284,16226,9951007,30915249,13376586,24196125,103913055,224743038,9172233,301261350,2313001689,961738772,3274740461,21449158,,103913055,4167451,,90718,954,,,175416456,-110328740,8615222,678238,,81004713,6106003,1861234,112602902,3421575,20885526,124022068,,9228407,186426750,7886,5286106,5293992,272725455,19493949,1871323,4892744,3875841,,9168219,39302076,3784666,,,488686,4273352,43575428,229150027,229150027,272725455,,59963184,19321451,3665840,,,35842792,2436338,2320284623,935190228,3255474851,2872682827,382792024,325571789,57220235,1330803,58551038,,58551038,0.091995,13425660,219132150,91480,1921582,12.0290819112876,4.56763415106798,5.87493073085203,palm beach,0.0253338107256072,0,0,0,1,FALSE
100259,SOUTH BAY HOSPITAL,http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10036,389,0.0604376055521807,1238,0.0456470992522061,3.18251928020566,30611829,0.0775554447890361,78693.64781491,0,0,80,78,123,100,hillsborough,0,0,0.205655526992288,0.316195372750643,0,0.200514138817481,0.25706940874036,0,0.00463016552841764,0.0179483437910404,0,0.0101430429128739,0.0134156157767642,0.0121974567934435,0.0121099703173572,1,677593,100259,SOUTH BAY HOSPITAL,4016 SUN CITY CENTER BLD,SUN CITY CENTER,FL,33573-,HILLSBOROUGH,45300,U,STH,1,4,09/01/2018,08/31/2019,359.64,,,12455,1451,24575,138,50370,,3095,76,6366,,12455,1451,24710,138,50370,,3095,76,6366,,11406,1392,22437,126,45990,,3095,76,6366,3931379,5137538,4489587,8265989,24888360,50659895,5309300,66695161,525897409,311607363,837504772,7516258,,24906075,1098686,,,2602,,,18895310,-10960087,2121729,196958,,10262126,13230498,,25579102,8325309,23190162,29195448,6320592,,45459630,,178825,178825,55900581,1576588,1489434,2416602,81934,,25835,5590393,,139121,35438580,195322,35773023,41363416,14537165,14537165,55900581,,1602237,20015953,61475,,,13887163,,525897409,311607363,837504772,767660674,69844098,75549101,-5705003,398986,-5306017,14,-5306031,0.079636,1844648,54764138,,,11.7872109117157,5.45518013214051,4.92725368515721,hillsborough,0,1,0,0,1,FALSE
100260,ST LUCIE MEDICAL CENTER,http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10037,2055,0.319278353238384,7427,0.273845723866022,3.61411192214112,188026875,0.476368397423019,91497.2627737226,124,128,535,346,486,436,st lucie,0,0.0603406326034063,0.260340632603406,0.236496350364963,0.062287104622871,0.168369829683698,0.212165450121654,0.144353899883586,0.223009587328053,0.386020651310564,0.167979002624672,0.284072249589491,0.332317073170732,0.343881667135217,0.286859661284364,1,684290,100260,ST. LUCIE MEDICAL CENTER,1800 S.E. TIFFANY AVE,PORT ST. LUCIE,FL,34952-,ST. LUCIE,38940,U,STH,5,4,10/01/2017,09/30/2018,775.72,38.29,,23136,1791,52133,207,75555,,5248,363,12279,,24477,2003,58064,229,83585,,5459,414,13606,,20328,1275,44566,189,68985,,5248,363,12279,10411503,22139591,12694726,19103091,50969405,84651768,6827241,143537774,1195548848,540598956,1736147804,14821796,,53628099,1539866,,767728,7881,,,62925314,-38732340,7171247,627932,,32646494,4386802,3991715,32904030,7888212,38680637,44850679,8056659,,38467142,,7750270,7750270,78863906,3595612,4336302,5340863,334708,,,13607485,,369162,-437015056,69111,-436576783,-422969298,501833204,501833204,78863906,,,40330519,647967,336760,0.0334,20545511,3759611,1195548849,540598955,1736147804,1530485542,205662262,135584450,70077812,2333639,72411451,-10,72411461,0.082676,8866889,171177123,,,11.7566684392083,5.7642663182177,5.33271879326537,st. lucie,0.0493605940287733,0,0,0,1,FALSE
100264,OAK HILL HOSPITAL,http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10040,2707,0.420577373341267,8876,0.327272740680599,3.27890653860362,238907477,0.605275027577131,88255.4403398596,306,192,810,376,531,492,hernando,0,0.113040265977096,0.299224233468785,0.196158108607314,0.0709272257111193,0.138899150350942,0.181751015884743,0.553345388788427,0.469293163383546,0.463350785340314,0.45933014354067,0.338738738738739,0.472168905950096,0.619971161405864,0.459310924779704,1,700274,100264,OAK HILL HOSPITAL,11375 CORTEZ BLVD,SPRING HILL,FL,34613-,HERNANDO,45300,U,STH,5,4,03/01/2018,02/28/2019,1186.28,79,,32751,2808,88093,280,102200,,6556,539,19220,,32751,2808,88243,280,102200,,6556,539,19220,,29569,2269,77417,256,93440,,6556,539,19220,9534911,18180487,11370469,18428051,76244800,121013314,10841268,186958261,2159919262,893399764,3053319026,21059475,,76493239,2804955,,1274171,15924,,,66991299,-35848396,5204587,404229,,36735172,7827778,3777952,58889173,9729773,52411552,62983535,18179007,,87449066,,6826941,6826941,131011179,5567489,7784475,5622759,291959,,,19266682,,269731,-295816725,1640457,-293906537,-274639855,405651034,405651034,131011179,,29451614,22272979,409653,757765,0.0586,50648937,8290573,2159919262,893399764,3053319026,2791770342,261548684,197181940,64366744,4566384,68933128,-66,68933194,0.061231,10628771,297979414,,,11.9757883586212,6.00393524107238,5.63478960316925,hernando,0.0665947331152848,0,0,0,1,FALSE
104017,WINDMOOR HEALTHCARE OF CLEARWATER,http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10061,600,0.093219957149893,2622,0.0966774589978065,4.37,5768400,0.0146143122556014,9614,42,62,181,213,62,40,pinellas,0,0.07,0.301666666666667,0.103333333333333,0.103333333333333,0.355,0.0666666666666667,0.0139303482587065,0.0195675675675676,0.0118275467378863,0.0237003058103976,0.0482336956521739,0.00778513040093422,0.0287220967511619,0.028191189340899,1,690486,104017,WINDMOOR HEALTHCARE,11300 US 19 NORTH,CLEARWATER,FL,33764,PINELLAS,45300,U,PH,2,4,07/01/2018,06/30/2019,194.37,,,9458,,28279,144,52560,,808,,4066,,9458,,28279,144,52560,,808,,4066,,9458,,28279,144,52560,,808,,4066,,,,,11170054,11193562,1125775,18463935,62606900,10189360,72796260,,,,,,,-54098,,,6544579,-4147206,52159,24659,,2842424,1910000,,,18803757,,1892598,,,13985800,12099165,1174123,13273288,30101512,479690,276991,389124,,,11514961,12660766,,14400000,,-15469294,-1069294,11591472,18510040,18510040,30101512,,,,,,,,,62828115,10189360,73017475,50680956,22336519,22363616,-27097,16699,-10398,,-10398,,,,,,9.79579435983834,4.22132529947861,4.969813299576,pinellas,0,0,1,0,1,FALSE
104024,"CIRCLES OF CARE, INC.",http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10065,755,0.117301779413615,4993,0.184100134544641,6.61324503311258,5077517,0.0128639516887048,6725.1880794702,74,60,163,187,126,145,brevard,0,0.0980132450331126,0.215894039735099,0.166887417218543,0.0794701986754967,0.247682119205298,0.19205298013245,0.0448756822316555,0.0357064622124863,0.0394613216410899,0.0460829493087558,0.0898174831892411,0.0425594364543587,0.054480407231438,0.0527748939779477,1,691661,104024,CIRCLES OF CARE  INC.,400 EAST SHERIDAN ROAD,MELBOURNE,FL,32901,BREVARD,37340,U,PH,2,2,07/01/2018,06/30/2019,446.9,,,4251,,38812,172,62780,,428,,1556,,4251,,38812,172,62780,,428,,1556,,4251,,12620,52,18980,,428,,1556,,,,,19953183,19369707,852819,35856736,38064635,11756395,49821030,5863905,,19953183,,,,10999850,14560058,,1520000,,4400679,,,31480587,1110682,,19742620,,,3391380,,,10746787,8000000,617393,8617393,50844767,266896,1787010,,,,2674969,4728875,,3505885,,,3505885,8234760,42610007,42610007,50844767,,,,,,,,,38064636,11756394,49821030,26782450,23038580,39322890,-16284310,18159619,1875309,3709,1871600,,,,,,10.3740740372742,7.04618068535847,5.14749447681345,brevard,0,0,1,1,0,FALSE
104026,FORT LAUDERDALE HOSPITAL,http://www.floridahealthfinder.gov/facilitylocator/FacilityProfilePage.aspx?id=10066,1389,0.215804200802002,7466,0.275283718107408,5.37508999280058,16416880,0.0415923671352088,11819.2080633549,307,301,237,376,65,103,broward,0,0.221022318214543,0.170626349892009,0.046796256299496,0.216702663786897,0.270698344132469,0.074154067674586,0.0356065877986546,0.0111225830673925,0.00762195121951219,0.0381302254877122,0.0403346921261532,0.0105489553461696,0.0306356802538813,0.0300880388641596,1,667839,104026,FT. LAUDERDALE HOSPITAL,1601 EAST LAS OLAS BLVD,FT. LAUDERDALE,FL,33301,BROWARD,22744,U,PH,2,4,01/01/2018,12/31/2018,207.22,,,7166,,32425,182,66430,,571,,4999,,7166,,32425,182,66430,,571,,4999,,7166,,32425,182,66430,,571,,4999,,,,,10729193,10620275,2672716,17147447,71453985,3350196,74804181,,,,,,,-179048,,,7047113,-2819811,127496,20172,,4435740,,,,1368187,,1346457,,,47804777,23828093,1309484,25137577,77378094,352911,323208,386104,,,8235297,9297520,,9587000,,44955987,54542987,63840507,13537587,13537587,77378094,,,,,,,,,72408380,3350197,75758577,53440120,22318457,21349468,968989,49252,1018241,802162,216079,,,,,,9.62606905225318,4.16905818638442,5.2040066870768,broward,0,0,1,0,1,FALSE
