town,town_n,state,agent,id_fe,id_cluster,first,n,corp,boat,tons,blt,dyear,dep_mo,arr_mo,ayear,sp,wh,bn,capown,owners,agt_shr,grounds,lost,cap,capexp,capleft,capdied,idle,crew,pacific,atlantic,dcapexp,vesselage,logvesselage,prob,ny,voyagelength,sp_relprice,bn_relprice,output_nb,output_wb,lprod_wb,prod_wb,crewtons,spvoy,ownrs2,logowners
newbedford,418,ma,ihbartlett,ihbartlett,ihbartlett,33,0,0,cora,220,25,41,9,11,45,500,500,4000,0,7,,pac,0,bakera,0,0,0,4,,1,FALSE,FALSE,16,2.83321334405622,0,FALSE,50,2.6667,1.0303,57750.525,61871.725,1.72716801739675,5.62470227272727,,FALSE,49,1.94591014905531
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,america,418,22,35,10,4,38,911,2205,0,1,6,,ind,0,gifforde,2,0,0,,,0,FALSE,TRUE,13,2.63905732961526,0,FALSE,30,2.6875,0.625,146579.34375,146579.34375,2.45864334220554,11.6889428827751,,FALSE,36,1.79175946922806
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,america,418,22,38,7,5,40,530,3879,0,1,6,,ind,0,colej,3,0,0,3,,0,FALSE,TRUE,16,2.83321334405622,0,FALSE,22,3.3333,0.6333,177837.9435,177837.9435,2.96210409892296,19.3386193453676,,FALSE,36,1.79175946922806
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,america,418,22,40,7,9,42,330,4484,45000,,6,,ind,0,fisherak,4,0,0,2,,0,FALSE,TRUE,18,2.94443897916644,0,FALSE,26,2.1471,0.6765,163565.1045,194007.6045,2.8820746651846,17.8512701969084,,FALSE,36,1.79175946922806
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,america,418,22,43,6,7,45,400,4200,43000,,6,,ind,0,fisherak,5,0,0,9,34,0,FALSE,TRUE,21,3.09104245335832,0,FALSE,25,2.6667,1.0303,165900.42,210203.32,3.00147327438875,20.1151502392345,0.0813397129186603,FALSE,36,1.79175946922806
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,america,418,22,48,10,4,51,430,3620,56400,0,6,,np,0,adamsjs,2,0,0,,31,1,FALSE,TRUE,26,3.29583686600433,0,FALSE,30,2.8083,0.7599,152068.4235,194926.7835,2.74370048362198,15.5444005980861,0.0741626794258373,FALSE,36,1.79175946922806
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,batthol gosnold,356,32,47,6,4,51,1871,435,0,0,4,,ind,0,taberrjr,1,0,0,,,0,FALSE,TRUE,15,2.77258872223978,0,FALSE,46,2.8083,0.7599,179213.87295,179213.87295,2.392763065201,10.943690336468,,TRUE,16,1.38629436111989
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,califonia,398,42,42,5,3,46,3000,0,0,0,8,,pac,0,lawrencegjr,1,0,0,,,1,FALSE,TRUE,0,0,0,FALSE,46,2.6037,1.0074,246049.65,246049.65,2.59819522204447,13.4394608914136,,TRUE,64,2.07944154167984
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,califonia,398,42,46,8,1,49,400,2600,12000,,6,,np,0,fisherc,7,1,0,5,,1,FALSE,TRUE,4,1.6094379124341,1,FALSE,29,2.7287,0.5842,116281.62,123292.02,2.36856313159243,10.6820325766765,,FALSE,36,1.79175946922806
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,califonia,398,42,49,8,3,51,47,2995,44500,0,6,,np,0,adamsch,1,0,0,7,,1,FALSE,TRUE,7,2.07944154167984,0,FALSE,19,2.8083,0.7599,98500.18815,132315.73815,2.86205531662711,17.4974528101031,,FALSE,36,1.79175946922806
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,dartmouth,336,33,44,8,8,47,500,2100,10000,,6,,pac,0,uphamw,2,0,0,,,1,FALSE,TRUE,11,2.484906649788,0,FALSE,36,2.7986,0.8611,110227.95,118838.95,2.28489439570924,9.82464864417989,,FALSE,36,1.79175946922806
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,dartmouth,336,33,48,6,3,51,180,3047,37000,0,5,,np,0,pierceaw,0,0,0,10,,1,FALSE,FALSE,15,2.77258872223978,0,FALSE,33,2.8083,0.7599,111903.561,140019.861,2.53592083438569,12.6280538419913,,FALSE,25,1.6094379124341
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,gideonhowland,378,31,38,12,6,42,2765,0,0,,7,,pac,0,bakerm,0,0,0,,,1,FALSE,FALSE,7,2.07944154167984,0,FALSE,42,2.1471,0.6765,187007.04225,187007.04225,2.46633774031559,11.7792291666667,,TRUE,49,1.94591014905531
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,gideonhowland,379,31,44,12,4,47,165,2950,27000,0,7,,np,0,mayhewj,2,0,0,,,1,FALSE,TRUE,13,2.63905732961526,0,FALSE,28,2.7986,0.8611,107470.7235,130720.4235,2.51107543458003,12.318170326046,,FALSE,49,1.94591014905531
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,gideonhowland,379,31,47,7,4,50,180,3133,34500,,7,,np,0,cashw,1,0,0,3,,1,FALSE,TRUE,16,2.83321334405622,0,FALSE,33,2.4582,0.6599,112627.494,135394.044,2.38190088376074,10.8254612616935,,FALSE,49,1.94591014905531
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,logan,302,26,38,11,3,42,2744,0,0,,5,,pac,0,briggslj,1,0,0,,,1,FALSE,TRUE,12,2.56494935746154,0,FALSE,40,2.1471,0.6765,185586.7356,185586.7356,2.73197115761908,15.3631403642384,,TRUE,25,1.6094379124341
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,logan,302,26,42,3,2,44,25,2500,22000,,5,,ind,0,stottw,0,0,0,0,,0,FALSE,FALSE,16,2.83321334405622,0,FALSE,23,2.4472,1.0922,80677.17,104705.57,2.71298636175752,15.0742254534984,,FALSE,25,1.6094379124341
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,logan,302,26,44,5,5,47,200,1600,15000,,5,,pac,0,gardnercb,1,0,0,3,,1,FALSE,TRUE,18,2.94443897916644,0,FALSE,36,2.7986,0.8611,68031.18,80947.68,2.00761234319764,7.44551876379691,,FALSE,25,1.6094379124341
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,mary,287,20,36,9,3,38,162,2066,0,,7,,atl,0,lucewsec,0,0,0,,,0,TRUE,FALSE,16,2.83321334405622,0,FALSE,18,2.6875,0.625,78793.3125,78793.3125,2.72472943183753,15.2522865853659,,FALSE,49,1.94591014905531
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,mary,287,20,38,6,10,39,910,1318,0,0,6,,ind,0,blackj,0,0,0,3,,0,FALSE,FALSE,18,2.94443897916644,0,FALSE,16,2.9167,0.5,125124.2055,125124.2055,3.30499122894761,27.2483025914634,,FALSE,36,1.79175946922806
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,mercury,339,22,31,9,5,33,2600,0,0,,9,,pac,0,swainw,2,0,0,,,1,FALSE,TRUE,9,2.30258509299405,0,FALSE,20,3.2692,0.5,267747.48,267747.48,3.67606719556656,39.4907787610619,,TRUE,81,2.19722457733622
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,mercury,339,22,33,12,12,36,2250,0,0,0,9,,pac,0,haskellfd,1,0,0,7,,1,FALSE,TRUE,11,2.484906649788,0,FALSE,36,2.0227,0.5682,143358.8625,143358.8625,2.46358724777041,11.746875,,TRUE,81,2.19722457733622
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,mercury,339,22,37,6,10,40,2538,0,0,0,9,,pac,0,haskellfd,2,0,0,6,,1,FALSE,TRUE,15,2.77258872223978,0,FALSE,40,3.3333,0.6333,266487.3351,266487.3351,2.97820243688747,19.652458340708,,TRUE,81,2.19722457733622
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,mercury,339,22,41,5,8,44,1600,0,0,,9,,pac,0,haskellfd,3,0,0,7,,1,FALSE,TRUE,19,2.99573227355399,0,FALSE,39,2.4472,1.0922,123338.88,123338.88,2.23312921440392,9.32901293396869,,TRUE,81,2.19722457733622
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,minervasmyth,335,9,40,1,12,43,1743,0,0,,4,,pac,0,brownells,1,0,0,,,1,FALSE,TRUE,31,3.46573590279973,0,FALSE,47,1.8529,0.9444,101732.54805,101732.54805,1.86582443712272,6.46126059383931,,TRUE,16,1.38629436111989
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,minervasmyth,335,9,44,1,9,45,156,2150,24000,,4,,pac,0,fisherjjr,0,0,0,1,,1,FALSE,FALSE,35,3.58351893845611,0,FALSE,20,2.6667,1.0303,80829.1638,105556.3638,2.75713753788476,15.7546811641791,,FALSE,16,1.38629436111989
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,minervasmyth,335,9,45,10,4,48,200,2700,29000,,4,,pac,0,crockerf,0,0,0,1,,1,FALSE,FALSE,36,3.61091791264422,0,FALSE,30,3.0303,0.7575,104140.89,126108.39,2.5295691407489,12.5480985074627,,FALSE,16,1.38629436111989
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,richmond,291,16,31,8,1,35,2000,0,0,,7,,pac,0,tuckerj,0,0,0,,,1,FALSE,FALSE,15,2.77258872223978,0,FALSE,41,2.1538,0.5385,135689.4,135689.4,2.43122839541051,11.3728438521499,,TRUE,49,1.94591014905531
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,waverly,327,35,49,7,4,51,157,2295,34100,0,3,,pac,0,neilgf,1,0,0,,,1,FALSE,TRUE,14,2.70805020110221,0,FALSE,21,2.8083,0.7599,86180.94765,112093.53765,2.79260635069579,16.3235091961555,,FALSE,9,1.09861228866811
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,wmhamilton,463,34,34,5,8,37,4008,0,0,1,8,,pac,0,swainw,3,0,0,,,1,FALSE,TRUE,0,0,0,FALSE,39,2.3571,0.5714,297588.5892,297588.5892,2.80217853824816,16.4805111148031,,TRUE,64,2.07944154167984
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,wmhamilton,463,34,38,5,5,42,2156,0,0,1,8,,pac,0,swainw,4,0,0,9,,1,FALSE,TRUE,4,1.6094379124341,0,FALSE,48,2.1471,0.6765,145818.1494,145818.1494,1.88118750729687,6.56129181965443,,TRUE,64,2.07944154167984
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,wmhamilton,463,34,42,8,4,45,70,4000,23000,1,8,,np,0,colej,4,0,0,3,,1,FALSE,TRUE,8,2.19722457733622,0,FALSE,32,2.6667,1.0303,131880.0735,155576.9735,2.35143293767107,10.500605662797,,FALSE,64,2.07944154167984
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,wmhamilton,463,34,45,7,1,48,120,4000,15000,,8,,np,0,fisherl,2,0,0,3,,1,FALSE,TRUE,11,2.484906649788,0,FALSE,30,3.0303,0.7575,137454.534,148817.034,2.37154843488734,10.7139693304536,,FALSE,64,2.07944154167984
newbedford,418,ma,ihowlandjr,ihowlandjr,ihowlandjr,18,20,0,wmhamilton,463,34,48,6,2,50,197,3570,31000,,7,,np,0,shockleyha,4,0,0,5,,1,FALSE,TRUE,14,2.70805020110221,0,FALSE,20,2.4582,0.6599,127709.3601,148166.2601,2.77263097364199,16.0006760367171,,FALSE,49,1.94591014905531
newbedford,418,ma,japarker,japarker,japarker,18,8,0,alexander,421,21,46,6,2,48,400,2400,25000,,1,,pac,0,reynardrp,2,0,0,,29,1,FALSE,TRUE,25,3.25809653802148,0,FALSE,20,3.0303,0.7575,113781.78,132719.28,2.75762639265845,15.7623847980998,0.0688836104513064,FALSE,1,0
newbedford,418,ma,japarker,japarker,japarker,18,8,0,alexbarclay,465,27,37,12,11,39,0,4500,0,,3,0.625,ind,0,nortonta,1,0,0,,,0,FALSE,TRUE,10,2.39789527279837,0,FALSE,23,2.9167,0.5,141750,141750,2.58428860007349,13.2538569424965,,FALSE,9,1.09861228866811
newbedford,418,ma,japarker,japarker,japarker,18,8,0,amethyst,359,23,32,9,12,35,1880,0,0,0,3,0.625,pac,0,fisherj,3,0,1,,25,1,FALSE,TRUE,9,2.30258509299405,1,FALSE,39,2.1538,0.5385,127548.036,127548.036,2.2093642909503,9.10992329119349,0.0696378830083566,TRUE,9,1.09861228866811
newbedford,418,ma,japarker,japarker,japarker,18,8,0,amethyst,359,23,36,8,3,38,733,1482,0,1,4,0.625,atl,0,howlandw,5,1,0,8,,0,TRUE,TRUE,13,2.63905732961526,1,FALSE,19,2.6875,0.625,108736.03125,108736.03125,2.76891712477016,15.9413621536432,,FALSE,16,1.38629436111989
newbedford,418,ma,japarker,japarker,japarker,18,8,0,amethyst,359,23,38,3,3,40,18,2734,0,0,3,0.625,ind,0,reynardo,0,0,0,0,,0,FALSE,FALSE,15,2.77258872223978,0,FALSE,24,3.3333,0.6333,88010.9811,88010.9811,2.32384065206636,10.2148306754875,,FALSE,9,1.09861228866811
newbedford,418,ma,japarker,japarker,japarker,18,8,0,amethyst,359,23,40,5,4,42,769,2185,15000,1,4,0.625,ind,0,blackj,1,0,0,2,,0,FALSE,TRUE,17,2.89037175789616,0,FALSE,23,2.1471,0.6765,120837.77685,130985.27685,2.76402360099156,15.8635432784304,,FALSE,16,1.38629436111989
newbedford,418,ma,japarker,japarker,japarker,18,8,0,amethyst,359,23,42,10,2,44,55,2800,34000,0,4,0.625,ind,0,reynardr,0,0,0,6,29,0,FALSE,FALSE,19,2.99573227355399,0,FALSE,16,2.4472,1.0922,92439.774,129574.574,3.11610074465321,22.5582475626741,0.0807799442896936,FALSE,16,1.38629436111989
newbedford,418,ma,japarker,japarker,japarker,18,8,0,amethyst,359,23,44,10,6,46,85,1815,16000,0,4,0.625,np,0,bayliesja,2,0,0,8,29,1,FALSE,TRUE,21,3.09104245335832,0,FALSE,20,2.6037,1.0074,64143.90675,80262.30675,2.41400072233248,11.1785942548747,0.0807799442896936,FALSE,16,1.38629436111989
newbedford,418,ma,japarker,japarker,japarker,18,8,0,amethyst,359,23,46,11,4,50,1806,632,7100,0,3,0.625,pac,0,howesg,0,0,0,5,30,1,FALSE,FALSE,23,3.17805383034795,0,FALSE,41,2.4582,0.6599,159752.5398,164437.8298,2.41339338821329,11.1718071744004,0.0835654596100279,TRUE,9,1.09861228866811
newbedford,418,ma,japarker,japarker,japarker,18,8,0,averick,384,28,38,2,10,39,0,4200,0,1,5,,pac,0,lawrenceg,2,0,0,,,1,FALSE,TRUE,10,2.39789527279837,0,FALSE,20,2.9167,0.5,132300,132300,2.84645252396133,17.2265625,,FALSE,25,1.6094379124341
newbedford,418,ma,japarker,japarker,japarker,18,8,0,averick,384,28,40,8,5,44,2350,250,2000,,5,,pac,0,mickelltjr,0,0,0,10,,1,FALSE,FALSE,12,2.56494935746154,0,FALSE,45,2.4472,1.0922,189028.98,191213.38,2.40384021387247,11.0655891203704,,TRUE,25,1.6094379124341
newbedford,418,ma,japarker,japarker,japarker,18,8,0,averick,384,28,44,8,,,,,,1,6,0.59375,pac,1,reynardrp,1,0,0,3,,1,FALSE,TRUE,16,2.83321334405622,0,FALSE,,0,0,,,,,,,36,1.79175946922806
newbedford,418,ma,japarker,japarker,japarker,18,8,0,lallarook,323,36,36,12,4,37,276,1038,0,1,5,0.625,ind,0,howlandew,0,0,1,,,0,FALSE,FALSE,0,0,1,FALSE,4,2.3571,0.5714,53189.6274,53189.6274,3.71767199829314,41.1684422600619,,FALSE,25,1.6094379124341
newbedford,418,ma,japarker,japarker,japarker,18,8,0,lallarook,323,36,37,6,3,40,1538,996,0,1,6,0.5625,pac,0,bassettjr,1,0,0,2,,1,FALSE,TRUE,1,0.693147180559945,0,FALSE,33,3.3333,0.6333,192862.3851,192862.3851,2.89557229830074,18.0938535603715,,TRUE,36,1.79175946922806
newbedford,418,ma,japarker,japarker,japarker,18,8,0,lallarook,323,36,40,10,8,44,2000,0,0,1,7,0.5625,pac,0,reynardo,1,0,0,7,,1,FALSE,TRUE,4,1.6094379124341,0,FALSE,46,2.4472,1.0922,154173.6,154173.6,2.33954079951648,10.3764705882353,,TRUE,49,1.94591014905531
newbedford,418,ma,japarker,japarker,japarker,18,8,0,parker,406,31,31,10,2,35,3150,0,0,1,5,,pac,0,browncf,1,0,0,,,1,FALSE,TRUE,0,0,0,FALSE,40,2.1538,0.5385,213710.805,213710.805,2.57714638784824,13.1595323275862,,TRUE,25,1.6094379124341
newbedford,418,ma,japarker,japarker,japarker,18,8,0,parker,406,31,39,8,,,,,,,5,0.6875,pac,1,shearmanp,0,0,1,,,1,FALSE,FALSE,8,2.19722457733622,1,FALSE,,0,0,,,,,,,25,1.6094379124341
newbedford,418,ma,japarker,japarker,japarker,18,8,0,phenix,423,10,31,6,7,34,2000,0,0,,2,,pac,0,stetsonc,0,0,0,,,1,FALSE,FALSE,21,3.09104245335832,0,FALSE,37,2.6363,0.7636,166086.9,166086.9,2.36197633264891,10.6119033927545,,TRUE,4,0.693147180559945
newbedford,418,ma,japarker,japarker,japarker,18,8,0,trident,448,5,31,7,6,34,2400,0,0,,5,0.625,pac,0,stetsonph,2,0,0,,,1,FALSE,TRUE,26,3.29583686600433,0,FALSE,35,2.6363,0.7636,199304.28,199304.28,2.54244668722897,12.7107321428571,,TRUE,25,1.6094379124341
newbedford,418,ma,japarker,japarker,japarker,18,8,0,wlm&livp,384,15,33,11,5,37,2725,0,0,0,4,0.625,pac,0,russela,1,1,0,,,1,FALSE,TRUE,18,2.94443897916644,1,FALSE,42,2.3571,0.5714,202327.57125,202327.57125,2.52933113192559,12.5451123046875,,TRUE,16,1.38629436111989
newbedford,418,ma,japarker,japarker,japarker,18,8,0,wlm&livp,384,15,37,11,8,41,2300,0,0,0,4,0.625,pac,0,fostert,1,0,0,6,,1,FALSE,TRUE,22,3.13549421592915,0,FALSE,45,2.9375,0.625,212821.875,212821.875,2.51090578486106,12.3160807291667,,TRUE,16,1.38629436111989
newbedford,418,ma,japarker,japarker,japarker,18,8,0,wlm&livp,384,15,41,12,,,,,,,3,0.625,pac,1,placegj,0,0,0,,,1,FALSE,FALSE,26,3.29583686600433,0,FALSE,,0,0,,,,,,,9,1.09861228866811
newbedford,418,ma,japarker,japarker,japarker,18,8,0,youngfenx,376,22,33,8,8,36,2700,0,0,,3,0.625,pac,0,bassettj,0,0,0,,,1,FALSE,FALSE,11,2.484906649788,0,FALSE,36,2.0227,0.5682,172030.635,172030.635,2.54231976855492,12.7091190159574,,TRUE,9,1.09861228866811
newbedford,418,ma,japarker,japarker,japarker,18,8,0,youngfenx,376,22,36,12,3,40,2397,0,0,1,4,0.8125,pac,0,shearmanjjr,0,0,0,4,,1,FALSE,FALSE,14,2.70805020110221,0,FALSE,39,3.3333,0.6333,251682.48315,251682.48315,2.84277279502237,17.1632899038462,,TRUE,16,1.38629436111989
newbedford,418,ma,japarker,japarker,japarker,18,8,0,youngfenx,376,22,40,12,8,44,2750,0,0,,4,0.875,pac,0,shearmanjjr,1,0,0,9,,1,FALSE,TRUE,18,2.94443897916644,0,FALSE,44,2.4472,1.0922,211988.7,211988.7,2.55050947303861,12.8136303191489,,TRUE,16,1.38629436111989
newbedford,418,ma,jbourne,jbourne,jbourne,36,4,0,lagoda,341,26,41,10,9,43,600,2100,17000,1,5,0.375,pac,0,maxfielde,6,0,0,,,1,FALSE,TRUE,15,2.77258872223978,0,FALSE,23,1.8529,0.9444,101169.81,117224.61,2.70447042380421,14.9463993369884,,FALSE,25,1.6094379124341
newbedford,418,ma,jbourne,jbourne,jbourne,36,4,0,marengo,426,31,48,8,5,51,308,4370,15480,1,8,0.25,np,0,devollza,1,0,0,,,1,FALSE,TRUE,17,2.89037175789616,0,FALSE,33,2.8083,0.7599,164901.1266,176664.3786,2.53106013771972,12.5668216389245,,FALSE,64,2.07944154167984
newbedford,418,ma,jbourne,jbourne,jbourne,36,4,0,newton,283,28,49,7,6,51,87,2019,30400,,7,0.25,pac,0,watsonw,0,0,0,,,1,FALSE,FALSE,21,3.09104245335832,0,FALSE,23,2.8083,0.7599,71294.64615,94395.60615,2.67430869245677,14.5023208096482,,FALSE,49,1.94591014905531
newbedford,418,ma,jbourne,jbourne,jbourne,36,4,0,roscoe,235,21,44,6,3,46,140,1908,18000,,6,0.375,ind,0,bournewn,5,0,0,,,0,FALSE,TRUE,23,3.17805383034795,0,FALSE,21,2.6037,1.0074,71584.317,89717.517,2.90031336139475,18.179841337386,,FALSE,36,1.79175946922806
newbedford,418,ma,jbwood,jbwood,jbwood,41,1,0,navy,356,24,45,8,3,48,25,2500,15000,,5,,ind,0,nortonjw,0,0,0,,,0,FALSE,FALSE,21,3.09104245335832,0,FALSE,31,3.0303,0.7575,81136.36125,92498.86125,2.12603367727675,8.3815568367162,,FALSE,25,1.6094379124341
newbedford,418,ma,jbwood,jbwood,jbwood,41,1,0,science,388,27,44,7,5,47,100,2500,14000,0,8,,np,0,woodwh,0,0,0,,,1,FALSE,FALSE,17,2.89037175789616,0,FALSE,34,2.7986,0.8611,87565.59,99620.99,2.02176230010196,7.55162143723469,,FALSE,64,2.07944154167984
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,canton,408,8,31,8,5,34,2800,0,0,0,8,,pac,0,gardnera,5,0,0,,,1,FALSE,TRUE,23,3.17805383034795,0,FALSE,33,2.6363,0.7636,232521.66,232521.66,2.84896392508999,17.2698796791444,,TRUE,64,2.07944154167984
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,canton,408,8,34,7,11,37,2627,0,0,,8,,pac,0,gardnera,6,0,0,2,,1,FALSE,TRUE,26,3.29583686600433,0,FALSE,40,2.3571,0.5714,195051.20355,195051.20355,2.48087075686678,11.9516668841912,,TRUE,64,2.07944154167984
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,canton,408,8,37,11,8,42,2635,40,0,,8,,pac,0,learyt,0,0,0,0,,1,FALSE,FALSE,29,3.40119738166216,0,FALSE,57,2.1471,0.6765,179474.66775,179474.66775,2.0434709079715,7.71734897445821,,TRUE,64,2.07944154167984
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,comrogers,298,17,30,10,3,33,2100,0,0,0,7,,pac,0,grinnellj,2,0,0,,,1,FALSE,TRUE,13,2.63905732961526,0,FALSE,29,3.2692,0.5,216257.58,216257.58,3.21983615971106,25.0240199028003,,TRUE,49,1.94591014905531
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,eagle,336,16,33,8,11,36,1596,0,0,1,9,,pac,0,grinnellj,3,0,0,,,1,FALSE,TRUE,17,2.89037175789616,0,FALSE,39,2.0227,0.5682,101689.2198,101689.2198,2.0490037703254,7.76016634615385,,TRUE,81,2.19722457733622
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,eagle,336,16,37,4,4,40,2214,0,0,0,7,,pac,0,coffineh,0,0,0,5,,1,FALSE,FALSE,21,3.09104245335832,0,FALSE,36,3.3333,0.6333,232467.6753,232467.6753,2.95587636495679,19.2185578125,,TRUE,49,1.94591014905531
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,eagle,336,16,40,9,9,44,1700,0,0,0,7,,pac,0,coffineh,1,0,0,5,,1,FALSE,TRUE,24,3.2188758248682,0,FALSE,48,2.4472,1.0922,131047.56,131047.56,2.09500341885936,8.12546875,,TRUE,49,1.94591014905531
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,eagle,336,16,44,12,1,49,2050,50,0,,7,,pac,0,woodw,4,0,0,3,,1,FALSE,TRUE,28,3.36729582998647,0,FALSE,49,2.7287,0.5842,177780.8025,177780.8025,2.37937516571772,10.7981536989796,,TRUE,49,1.94591014905531
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,hercules,334,16,33,6,3,34,1000,900,0,,11,,atl,0,goodwinag,3,0,0,,,0,TRUE,TRUE,17,2.89037175789616,0,FALSE,9,2.6363,0.7636,111393.45,111393.45,3.61245823730631,37.0570359281437,,TRUE,121,2.39789527279837
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,hercules,334,16,35,7,3,37,457,1875,15600,0,9,,atl,0,goodwinag,4,0,0,,,0,TRUE,TRUE,19,2.99573227355399,0,FALSE,20,2.3571,0.5714,92994.13305,101907.97305,2.72495219348577,15.2556845883234,,FALSE,81,2.19722457733622
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,hercules,334,16,37,7,7,39,555,1921,0,,9,,atl,0,phinneyec,0,0,0,4,,0,TRUE,FALSE,21,3.09104245335832,0,FALSE,24,2.9167,0.5,111502.70775,111502.70775,2.63260933101616,13.9100184318862,,FALSE,81,2.19722457733622
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,hercules,334,16,39,8,12,41,805,1813,8400,0,9,,pac,0,ricketsonhh,0,0,0,1,,1,FALSE,FALSE,23,3.17805383034795,0,FALSE,28,2.9375,0.625,131597.15625,136847.15625,2.68327443104986,14.6329294535928,,FALSE,81,2.19722457733622
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,hercules,334,16,42,4,5,45,450,900,16000,0,7,,ind,0,ricketsonhh,1,0,0,4,,0,FALSE,TRUE,26,3.29583686600433,0,FALSE,37,2.6667,1.0303,66150.4725,82635.2725,1.90013299058274,6.68678366240492,,FALSE,49,1.94591014905531
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,hercules,334,16,45,7,5,49,503,1407,14100,,7,,ind,0,beetlehw,0,0,0,2,,0,FALSE,FALSE,29,3.40119738166216,0,FALSE,46,2.7287,0.5842,87555.38715,95792.60715,1.83015840189121,6.23487419617287,,FALSE,49,1.94591014905531
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,nassau,407,24,41,9,9,45,1100,1700,20000,1,9,,pac,0,weeksh,4,0,0,,,1,FALSE,TRUE,17,2.89037175789616,0,FALSE,48,2.6667,1.0303,145951.155,166557.155,2.14307960642063,8.5256528972154,,FALSE,81,2.19722457733622
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,nassau,407,24,46,6,5,50,442,2664,15000,1,9,,pac,0,weeksh,5,0,0,9,,1,FALSE,TRUE,22,3.13549421592915,0,FALSE,47,2.4582,0.6599,118141.5186,128040.0186,1.90113735219824,6.6935029849966,,FALSE,81,2.19722457733622
newbedford,418,ma,jirehperry,jirehperry,jirehperry,29,1,0,nautilus,340,18,42,10,,,,,,0,5,,pac,1,masonf,0,0,0,,,1,FALSE,FALSE,24,3.2188758248682,0,FALSE,,0,0,,,,,,,25,1.6094379124341
newbedford,418,ma,jjhowland,jjhowland,jjhowland,25,15,0,robert edwards,356,17,41,7,12,44,2250,0,0,0,5,0.25,pac,0,burgessn,0,0,0,,,1,FALSE,FALSE,24,3.2188758248682,0,FALSE,41,2.4472,1.0922,173445.3,173445.3,2.47511475732827,11.8830707043025,,TRUE,25,1.6094379124341
